TRIG,particles,simulation_id,composition,energy,particles_normalized
TRIG2,1,622,Photon,1E14,0.0
TRIG3,5,282,Iron,3.16E15,0.0026246719160104987
TRIG1,5,511,Iron,1E15,0.0026246719160104987
TRIG3,24,105,Oxygen,1E15,0.015091863517060367
TRIG2,26,633,Proton,1E15,0.016404199475065617
TRIG2,88,50,Iron,3.16E15,0.05708661417322834
TRIG2,9,517,Proton,3.16E14,0.005249343832020997
TRIG1,16,372,Iron,1E15,0.00984251968503937
TRIG3,6,585,Photon,3.16E14,0.0032808398950131233
TRIG2,2,480,Photon,3.16E14,0.0006561679790026247
TRIG2,26,109,Proton,1E15,0.016404199475065617
TRIG3,7,710,Photon,1E15,0.003937007874015748
TRIG2,1,266,Proton,1E14,0.0
TRIG1,1,217,Carbon,3.16E14,0.0
TRIG3,2,552,Iron,3.16E14,0.0006561679790026247
TRIG2,142,23,Carbon,3.16E15,0.09251968503937008
TRIG3,10,528,Iron,1E15,0.005905511811023622
TRIG2,210,195,Proton,1E15,0.13713910761154854
TRIG2,4,493,Iron,1E15,0.001968503937007874
TRIG1,8,967,Proton,3.16E14,0.004593175853018373
TRIG3,1,226,Iron,1E15,0.0
TRIG2,7,15,Photon,1E15,0.003937007874015748
TRIG2,1,283,Photon,1E15,0.0
TRIG1,11,84,Proton,1E15,0.006561679790026247
TRIG2,24,189,Photon,1E15,0.015091863517060367
TRIG2,1,862,Photon,3.16E14,0.0
TRIG1,28,931,Proton,3.16E14,0.017716535433070866
TRIG2,2,321,Photon,1E15,0.0006561679790026247
TRIG1,80,373,Photon,1E15,0.051837270341207345
TRIG1,10,780,Proton,1E15,0.005905511811023622
TRIG3,3,332,Oxygen,1E15,0.0013123359580052493
TRIG3,8,266,Photon,3.16E14,0.004593175853018373
TRIG1,82,100,Carbon,3.16E15,0.0531496062992126
TRIG2,16,79,Nitrogen,3.16E14,0.00984251968503937
TRIG1,53,44,Oxygen,1E15,0.03412073490813648
TRIG2,20,95,Proton,3.16E15,0.012467191601049869
TRIG3,30,346,Proton,1E15,0.019028871391076115
TRIG3,39,301,Oxygen,1E15,0.024934383202099737
TRIG1,2,68,Oxygen,3.16E15,0.0006561679790026247
TRIG2,5,8,Iron,3.16E15,0.0026246719160104987
TRIG2,20,51,Photon,3.16E15,0.012467191601049869
TRIG1,8,991,Proton,1E14,0.004593175853018373
TRIG1,7,942,Iron,1E15,0.003937007874015748
TRIG1,54,364,Photon,1E15,0.03477690288713911
TRIG1,2,816,Iron,1E15,0.0006561679790026247
TRIG2,6,75,Oxygen,1E15,0.0032808398950131233
TRIG3,2,478,Photon,1E14,0.0006561679790026247
TRIG3,4,277,Nitrogen,1E15,0.001968503937007874
TRIG2,6,426,Iron,1E15,0.0032808398950131233
TRIG1,4,39,Oxygen,1E15,0.001968503937007874
TRIG1,2,136,Nitrogen,3.16E14,0.0006561679790026247
TRIG1,19,200,Proton,3.16E15,0.011811023622047244
TRIG1,2,962,Proton,3.16E14,0.0006561679790026247
TRIG1,180,225,Proton,1E15,0.11745406824146981
TRIG1,7,16,Nitrogen,3.16E14,0.003937007874015748
TRIG2,3,623,Iron,1E15,0.0013123359580052493
TRIG2,2,746,Iron,1E15,0.0006561679790026247
TRIG1,15,741,Iron,1E15,0.009186351706036745
TRIG1,2,282,Photon,1E14,0.0006561679790026247
TRIG1,9,49,Proton,3.16E14,0.005249343832020997
TRIG2,119,304,Proton,3.16E15,0.0774278215223097
TRIG2,44,192,Iron,3.16E15,0.02821522309711286
TRIG1,12,125,Proton,1E15,0.007217847769028871
TRIG1,2,240,Proton,1E14,0.0006561679790026247
TRIG1,32,97,Iron,3.16E15,0.020341207349081365
TRIG3,14,294,Iron,3.16E15,0.00853018372703412
TRIG2,5,171,Carbon,3.16E14,0.0026246719160104987
TRIG2,3,978,Proton,1E14,0.0013123359580052493
TRIG3,13,809,Photon,3.16E14,0.007874015748031496
TRIG3,26,256,Nitrogen,3.16E14,0.016404199475065617
TRIG3,1,535,Proton,1E15,0.0
TRIG2,110,14,Oxygen,3.16E15,0.07152230971128609
TRIG2,27,276,Photon,1E15,0.01706036745406824
TRIG2,12,972,Proton,1E15,0.007217847769028871
TRIG2,4,95,Proton,1E15,0.001968503937007874
TRIG3,2,16,Photon,1E14,0.0006561679790026247
TRIG2,13,169,Carbon,1E15,0.007874015748031496
TRIG3,2,248,Proton,3.16E14,0.0006561679790026247
TRIG2,60,129,Proton,3.16E15,0.03871391076115485
TRIG2,18,636,Iron,1E15,0.01115485564304462
TRIG3,1,315,Iron,3.16E14,0.0
TRIG2,18,351,Photon,3.16E14,0.01115485564304462
TRIG1,6,130,Proton,1E15,0.0032808398950131233
TRIG2,13,182,Photon,3.16E14,0.007874015748031496
TRIG1,6,893,Iron,1E15,0.0032808398950131233
TRIG2,12,112,Carbon,1E15,0.007217847769028871
TRIG1,9,93,Iron,3.16E15,0.005249343832020997
TRIG1,10,42,Carbon,1E15,0.005905511811023622
TRIG2,2,191,Oxygen,3.16E14,0.0006561679790026247
TRIG2,868,215,Proton,3.16E15,0.5688976377952756
TRIG3,6,223,Photon,1E14,0.0032808398950131233
TRIG2,5,290,Proton,3.16E14,0.0026246719160104987
TRIG3,19,691,Iron,1E15,0.011811023622047244
TRIG2,18,2,Carbon,3.16E15,0.01115485564304462
TRIG1,49,89,Nitrogen,1E15,0.031496062992125984
TRIG3,34,36,Carbon,3.16E15,0.021653543307086614
TRIG1,22,239,Carbon,1E15,0.013779527559055118
TRIG3,27,920,Proton,3.16E14,0.01706036745406824
TRIG1,38,181,Photon,3.16E14,0.024278215223097113
TRIG2,2,114,Photon,3.16E14,0.0006561679790026247
TRIG3,44,179,Photon,3.16E15,0.02821522309711286
TRIG1,8,780,Iron,1E15,0.004593175853018373
TRIG2,1,28,Photon,3.16E14,0.0
TRIG1,28,27,Oxygen,3.16E15,0.017716535433070866
TRIG3,2,82,Photon,1E14,0.0006561679790026247
TRIG1,10,858,Iron,1E15,0.005905511811023622
TRIG2,22,298,Photon,1E15,0.013779527559055118
TRIG2,31,78,Carbon,3.16E15,0.01968503937007874
TRIG3,10,72,Proton,3.16E15,0.005905511811023622
TRIG2,26,182,Oxygen,1E15,0.016404199475065617
TRIG1,12,45,Proton,3.16E15,0.007217847769028871
TRIG2,4,889,Iron,1E15,0.001968503937007874
TRIG1,34,783,Photon,1E15,0.021653543307086614
TRIG2,3,328,Photon,3.16E14,0.0013123359580052493
TRIG3,1,5,Carbon,1E14,0.0
TRIG1,10,860,Photon,3.16E14,0.005905511811023622
TRIG1,4,730,Iron,1E15,0.001968503937007874
TRIG1,1,922,Proton,1E15,0.0
TRIG2,11,22,Oxygen,1E15,0.006561679790026247
TRIG3,22,498,Iron,1E15,0.013779527559055118
TRIG3,59,228,Photon,1E15,0.03805774278215223
TRIG2,69,936,Photon,1E15,0.04461942257217848
TRIG3,16,65,Proton,3.16E15,0.00984251968503937
TRIG2,68,647,Photon,1E15,0.04396325459317585
TRIG2,24,810,Photon,1E15,0.015091863517060367
TRIG3,4,939,Proton,1E15,0.001968503937007874
TRIG2,8,72,Proton,3.16E15,0.004593175853018373
TRIG2,1,618,Proton,3.16E14,0.0
TRIG2,13,319,Nitrogen,1E15,0.007874015748031496
TRIG1,93,56,Nitrogen,3.16E15,0.06036745406824147
TRIG1,1,877,Proton,1E14,0.0
TRIG3,9,756,Iron,1E15,0.005249343832020997
TRIG3,2,289,Proton,3.16E14,0.0006561679790026247
TRIG3,1,855,Iron,1E15,0.0
TRIG2,4,246,Proton,3.16E15,0.001968503937007874
TRIG2,18,531,Photon,1E15,0.01115485564304462
TRIG1,124,65,Photon,3.16E15,0.08070866141732283
TRIG3,57,82,Proton,3.16E15,0.03674540682414698
TRIG2,7,384,Proton,1E15,0.003937007874015748
TRIG3,5,354,Photon,1E14,0.0026246719160104987
TRIG1,25,21,Nitrogen,3.16E15,0.015748031496062992
TRIG3,5,256,Iron,3.16E15,0.0026246719160104987
TRIG3,6,19,Oxygen,1E15,0.0032808398950131233
TRIG1,37,776,Proton,1E15,0.023622047244094488
TRIG2,1,864,Proton,3.16E14,0.0
TRIG1,15,860,Photon,1E15,0.009186351706036745
TRIG1,9,389,Photon,3.16E14,0.005249343832020997
TRIG3,1,782,Proton,1E14,0.0
TRIG1,1,960,Photon,1E15,0.0
TRIG1,4,602,Proton,3.16E14,0.001968503937007874
TRIG1,125,287,Proton,3.16E15,0.08136482939632546
TRIG1,525,501,Photon,1E15,0.3438320209973753
TRIG2,26,303,Oxygen,1E15,0.016404199475065617
TRIG1,29,619,Photon,1E15,0.01837270341207349
TRIG3,34,55,Iron,3.16E15,0.021653543307086614
TRIG1,157,50,Carbon,3.16E15,0.10236220472440945
TRIG1,8,24,Carbon,1E15,0.004593175853018373
TRIG2,2,461,Photon,1E14,0.0006561679790026247
TRIG2,11,351,Proton,3.16E14,0.006561679790026247
TRIG1,151,5,Oxygen,3.16E15,0.09842519685039369
TRIG1,10,217,Proton,1E15,0.005905511811023622
TRIG2,40,259,Photon,3.16E15,0.025590551181102362
TRIG3,3,874,Photon,3.16E14,0.0013123359580052493
TRIG1,1,732,Proton,1E15,0.0
TRIG1,57,63,Proton,3.16E15,0.03674540682414698
TRIG1,4,261,Nitrogen,1E15,0.001968503937007874
TRIG1,33,259,Photon,1E15,0.02099737532808399
TRIG3,5,593,Photon,3.16E14,0.0026246719160104987
TRIG3,1,848,Photon,1E14,0.0
TRIG2,5,507,Iron,1E15,0.0026246719160104987
TRIG2,33,316,Photon,1E15,0.02099737532808399
TRIG3,2,322,Proton,1E14,0.0006561679790026247
TRIG3,2,652,Photon,1E14,0.0006561679790026247
TRIG3,48,177,Photon,3.16E15,0.03083989501312336
TRIG1,376,59,Proton,3.16E15,0.24606299212598426
TRIG1,65,442,Photon,1E15,0.04199475065616798
TRIG1,23,240,Photon,3.16E15,0.014435695538057743
TRIG3,7,287,Proton,1E14,0.003937007874015748
TRIG1,3,36,Iron,3.16E15,0.0013123359580052493
TRIG2,4,940,Photon,3.16E14,0.001968503937007874
TRIG1,76,968,Photon,1E15,0.049212598425196846
TRIG3,24,776,Proton,1E15,0.015091863517060367
TRIG1,2,726,Photon,3.16E14,0.0006561679790026247
TRIG3,1,960,Proton,3.16E14,0.0
TRIG2,4,302,Nitrogen,3.16E14,0.001968503937007874
TRIG3,1,995,Iron,1E15,0.0
TRIG3,12,378,Proton,1E15,0.007217847769028871
TRIG1,9,222,Proton,3.16E15,0.005249343832020997
TRIG1,8,189,Carbon,1E15,0.004593175853018373
TRIG1,8,272,Photon,1E14,0.004593175853018373
TRIG1,45,782,Photon,3.16E14,0.028871391076115485
TRIG1,108,98,Nitrogen,3.16E15,0.07020997375328084
TRIG1,61,34,Carbon,3.16E15,0.03937007874015748
TRIG1,10,28,Nitrogen,1E15,0.005905511811023622
TRIG2,9,655,Proton,1E15,0.005249343832020997
TRIG1,22,47,Nitrogen,1E15,0.013779527559055118
TRIG2,13,400,Photon,3.16E14,0.007874015748031496
TRIG2,36,489,Proton,3.16E14,0.022965879265091863
TRIG2,28,228,Proton,3.16E14,0.017716535433070866
TRIG3,4,168,Nitrogen,1E15,0.001968503937007874
TRIG3,9,71,Carbon,3.16E14,0.005249343832020997
TRIG1,81,302,Proton,3.16E15,0.05249343832020997
TRIG2,5,115,Photon,3.16E14,0.0026246719160104987
TRIG3,2,574,Iron,1E15,0.0006561679790026247
TRIG1,12,11,Proton,3.16E14,0.007217847769028871
TRIG1,22,806,Photon,3.16E14,0.013779527559055118
TRIG3,6,181,Proton,1E15,0.0032808398950131233
TRIG3,81,647,Photon,1E15,0.05249343832020997
TRIG3,14,705,Photon,1E15,0.00853018372703412
TRIG3,4,719,Photon,1E15,0.001968503937007874
TRIG3,59,670,Photon,1E15,0.03805774278215223
TRIG1,12,384,Carbon,1E14,0.007217847769028871
TRIG1,5,472,Iron,1E15,0.0026246719160104987
TRIG1,65,96,Carbon,3.16E15,0.04199475065616798
TRIG3,6,957,Proton,1E15,0.0032808398950131233
TRIG2,4,142,Proton,3.16E14,0.001968503937007874
TRIG1,34,638,Iron,1E15,0.021653543307086614
TRIG2,4,296,Oxygen,3.16E14,0.001968503937007874
TRIG2,12,606,Photon,3.16E14,0.007217847769028871
TRIG1,3,126,Nitrogen,3.16E14,0.0013123359580052493
TRIG2,5,57,Carbon,3.16E15,0.0026246719160104987
TRIG1,3,434,Iron,3.16E14,0.0013123359580052493
TRIG3,1,884,Proton,3.16E14,0.0
TRIG2,48,583,Photon,1E15,0.03083989501312336
TRIG1,43,65,Proton,3.16E14,0.027559055118110236
TRIG2,47,55,Proton,1E15,0.030183727034120734
TRIG3,89,709,Photon,1E15,0.05774278215223097
TRIG1,12,252,Carbon,1E15,0.007217847769028871
TRIG1,1,617,Iron,1E15,0.0
TRIG3,7,912,Carbon,1E14,0.003937007874015748
TRIG2,15,25,Nitrogen,1E15,0.009186351706036745
TRIG2,9,462,Proton,3.16E14,0.005249343832020997
TRIG2,1,629,Proton,3.16E14,0.0
TRIG3,3,268,Nitrogen,1E15,0.0013123359580052493
TRIG2,3,274,Carbon,3.16E14,0.0013123359580052493
TRIG3,2,58,Iron,1E15,0.0006561679790026247
TRIG1,11,127,Nitrogen,1E15,0.006561679790026247
TRIG1,3,30,Nitrogen,1E15,0.0013123359580052493
TRIG1,125,192,Carbon,1E15,0.08136482939632546
TRIG2,3,820,Proton,3.16E14,0.0013123359580052493
TRIG2,1,995,Proton,3.16E14,0.0
TRIG3,41,23,Iron,3.16E15,0.026246719160104987
TRIG2,2,229,Oxygen,3.16E14,0.0006561679790026247
TRIG3,25,436,Photon,1E15,0.015748031496062992
TRIG3,15,523,Proton,1E15,0.009186351706036745
TRIG2,28,3,Nitrogen,1E15,0.017716535433070866
TRIG1,12,95,Oxygen,1E15,0.007217847769028871
TRIG3,2,895,Proton,1E15,0.0006561679790026247
TRIG3,78,561,Photon,1E15,0.0505249343832021
TRIG3,7,803,Proton,1E15,0.003937007874015748
TRIG3,1,70,Proton,1E14,0.0
TRIG2,8,271,Oxygen,1E15,0.004593175853018373
TRIG3,5,556,Photon,1E15,0.0026246719160104987
TRIG2,284,207,Photon,3.16E15,0.18569553805774278
TRIG3,2,92,Proton,1E14,0.0006561679790026247
TRIG3,2,912,Proton,1E15,0.0006561679790026247
TRIG1,49,498,Photon,1E15,0.031496062992125984
TRIG3,3,214,Iron,1E15,0.0013123359580052493
TRIG3,57,126,Photon,1E15,0.03674540682414698
TRIG3,1,181,Iron,1E15,0.0
TRIG3,2,513,Proton,3.16E14,0.0006561679790026247
TRIG3,9,533,Photon,3.16E14,0.005249343832020997
TRIG2,5,360,Proton,1E14,0.0026246719160104987
TRIG2,2,317,Proton,1E15,0.0006561679790026247
TRIG2,1,921,Proton,1E15,0.0
TRIG2,3,586,Iron,1E15,0.0013123359580052493
TRIG2,15,210,Proton,1E15,0.009186351706036745
TRIG2,23,749,Proton,1E15,0.014435695538057743
TRIG2,1,543,Photon,1E15,0.0
TRIG3,20,329,Oxygen,1E15,0.012467191601049869
TRIG3,27,290,Oxygen,1E15,0.01706036745406824
TRIG2,19,230,Oxygen,1E15,0.011811023622047244
TRIG2,29,3,Iron,3.16E15,0.01837270341207349
TRIG1,5,49,Photon,3.16E14,0.0026246719160104987
TRIG2,7,288,Proton,1E14,0.003937007874015748
TRIG2,112,16,Carbon,3.16E15,0.07283464566929133
TRIG1,15,491,Iron,1E15,0.009186351706036745
TRIG2,72,131,Proton,1E15,0.04658792650918635
TRIG3,840,215,Proton,3.16E15,0.550524934383202
TRIG2,1,228,Photon,3.16E14,0.0
TRIG3,6,288,Nitrogen,1E15,0.0032808398950131233
TRIG3,2,357,Iron,1E15,0.0006561679790026247
TRIG1,35,558,Proton,1E14,0.02230971128608924
TRIG1,30,926,Proton,1E15,0.019028871391076115
TRIG2,1,431,Photon,1E15,0.0
TRIG1,42,93,Nitrogen,3.16E15,0.02690288713910761
TRIG1,4,856,Proton,3.16E14,0.001968503937007874
TRIG1,48,42,Oxygen,1E15,0.03083989501312336
TRIG2,1,173,Iron,1E15,0.0
TRIG2,5,225,Iron,1E15,0.0026246719160104987
TRIG3,19,666,Iron,1E15,0.011811023622047244
TRIG3,60,40,Iron,3.16E15,0.03871391076115485
TRIG2,2,27,Photon,3.16E15,0.0006561679790026247
TRIG2,4,802,Proton,3.16E14,0.001968503937007874
TRIG2,4,999,Proton,1E15,0.001968503937007874
TRIG2,15,498,Iron,1E15,0.009186351706036745
TRIG1,2,155,Proton,3.16E14,0.0006561679790026247
TRIG3,20,628,Iron,1E15,0.012467191601049869
TRIG1,14,391,Proton,1E15,0.00853018372703412
TRIG3,3,752,Iron,1E15,0.0013123359580052493
TRIG3,6,794,Proton,3.16E14,0.0032808398950131233
TRIG1,3,3,Oxygen,1E15,0.0013123359580052493
TRIG3,197,264,Photon,3.16E15,0.12860892388451445
TRIG1,7,989,Iron,1E15,0.003937007874015748
TRIG1,4,604,Proton,1E15,0.001968503937007874
TRIG2,2,505,Photon,1E14,0.0006561679790026247
TRIG2,14,34,Photon,1E15,0.00853018372703412
TRIG1,4,101,Iron,3.16E14,0.001968503937007874
TRIG3,17,113,Photon,1E15,0.010498687664041995
TRIG1,18,370,Iron,1E15,0.01115485564304462
TRIG2,30,273,Proton,1E15,0.019028871391076115
TRIG2,37,26,Carbon,3.16E15,0.023622047244094488
TRIG3,2,664,Proton,3.16E14,0.0006561679790026247
TRIG1,2,174,Iron,1E15,0.0006561679790026247
TRIG2,12,401,Photon,3.16E14,0.007217847769028871
TRIG1,1,340,Iron,1E15,0.0
TRIG1,25,540,Photon,1E14,0.015748031496062992
TRIG2,6,721,Proton,1E14,0.0032808398950131233
TRIG2,16,686,Photon,1E15,0.00984251968503937
TRIG1,8,239,Proton,1E14,0.004593175853018373
TRIG1,59,400,Proton,1E15,0.03805774278215223
TRIG1,9,0,Proton,3.16E15,0.005249343832020997
TRIG3,18,202,Nitrogen,1E15,0.01115485564304462
TRIG1,2,928,Proton,1E15,0.0006561679790026247
TRIG2,1,127,Nitrogen,3.16E14,0.0
TRIG3,14,80,Nitrogen,3.16E15,0.00853018372703412
TRIG2,7,680,Photon,3.16E14,0.003937007874015748
TRIG3,20,766,Iron,1E15,0.012467191601049869
TRIG2,1,152,Proton,3.16E14,0.0
TRIG1,8,439,Iron,1E15,0.004593175853018373
TRIG1,3,81,Oxygen,1E15,0.0013123359580052493
TRIG1,8,292,Proton,3.16E15,0.004593175853018373
TRIG1,4,382,Proton,1E15,0.001968503937007874
TRIG2,16,333,Iron,1E15,0.00984251968503937
TRIG3,114,82,Carbon,1E15,0.07414698162729659
TRIG1,9,244,Nitrogen,3.16E14,0.005249343832020997
TRIG1,83,77,Iron,3.16E15,0.05380577427821522
TRIG1,7,65,Proton,1E15,0.003937007874015748
TRIG3,4,17,Iron,1E15,0.001968503937007874
TRIG3,6,192,Iron,1E15,0.0032808398950131233
TRIG2,6,55,Nitrogen,3.16E14,0.0032808398950131233
TRIG1,1,825,Iron,3.16E14,0.0
TRIG1,7,596,Photon,1E15,0.003937007874015748
TRIG1,1,971,Iron,1E15,0.0
TRIG3,2,69,Iron,1E15,0.0006561679790026247
TRIG1,5,26,Photon,3.16E15,0.0026246719160104987
TRIG2,3,92,Carbon,3.16E14,0.0013123359580052493
TRIG1,61,403,Proton,1E15,0.03937007874015748
TRIG1,75,43,Photon,3.16E15,0.048556430446194225
TRIG1,17,732,Iron,1E15,0.010498687664041995
TRIG3,2,765,Photon,1E15,0.0006561679790026247
TRIG1,6,288,Proton,1E14,0.0032808398950131233
TRIG1,20,984,Proton,1E15,0.012467191601049869
TRIG3,10,109,Iron,1E15,0.005905511811023622
TRIG1,1,38,Oxygen,1E15,0.0
TRIG2,6,147,Photon,3.16E14,0.0032808398950131233
TRIG1,3,351,Iron,1E15,0.0013123359580052493
TRIG1,5,133,Carbon,1E15,0.0026246719160104987
TRIG3,7,35,Carbon,3.16E15,0.003937007874015748
TRIG1,6,225,Photon,1E14,0.0032808398950131233
TRIG3,10,117,Nitrogen,1E15,0.005905511811023622
TRIG2,3,311,Carbon,3.16E14,0.0013123359580052493
TRIG2,30,53,Proton,3.16E15,0.019028871391076115
TRIG3,43,223,Proton,3.16E15,0.027559055118110236
TRIG1,316,225,Photon,3.16E15,0.20669291338582677
TRIG3,2,996,Photon,1E14,0.0006561679790026247
TRIG2,14,626,Iron,1E15,0.00853018372703412
TRIG1,22,401,Photon,3.16E14,0.013779527559055118
TRIG1,251,11,Proton,3.16E15,0.16404199475065617
TRIG1,5,553,Proton,1E15,0.0026246719160104987
TRIG1,37,315,Carbon,1E15,0.023622047244094488
TRIG3,4,935,Proton,1E15,0.001968503937007874
TRIG3,10,105,Photon,1E15,0.005905511811023622
TRIG3,5,24,Iron,3.16E15,0.0026246719160104987
TRIG2,1,714,Proton,1E14,0.0
TRIG1,2,244,Iron,3.16E14,0.0006561679790026247
TRIG2,9,844,Proton,3.16E14,0.005249343832020997
TRIG1,6,832,Proton,1E15,0.0032808398950131233
TRIG3,3,281,Iron,1E15,0.0013123359580052493
TRIG2,2,822,Iron,3.16E14,0.0006561679790026247
TRIG3,128,986,Photon,1E15,0.08333333333333333
TRIG1,3,751,Photon,1E15,0.0013123359580052493
TRIG3,77,95,Iron,3.16E15,0.049868766404199474
TRIG1,71,40,Iron,3.16E15,0.045931758530183726
TRIG1,40,261,Photon,1E15,0.025590551181102362
TRIG3,1,66,Nitrogen,3.16E15,0.0
TRIG3,6,251,Photon,1E15,0.0032808398950131233
TRIG3,47,100,Proton,1E15,0.030183727034120734
TRIG2,1,21,Iron,3.16E15,0.0
TRIG2,23,490,Proton,1E15,0.014435695538057743
TRIG1,2,219,Proton,1E14,0.0006561679790026247
TRIG3,2,27,Proton,1E15,0.0006561679790026247
TRIG2,6,81,Iron,1E15,0.0032808398950131233
TRIG2,4,171,Iron,3.16E15,0.001968503937007874
TRIG1,45,187,Iron,3.16E15,0.028871391076115485
TRIG1,1,688,Proton,3.16E14,0.0
TRIG2,2,143,Photon,3.16E15,0.0006561679790026247
TRIG1,105,725,Photon,1E15,0.06824146981627296
TRIG3,3,254,Carbon,1E15,0.0013123359580052493
TRIG3,114,245,Proton,3.16E15,0.07414698162729659
TRIG2,3,105,Proton,3.16E14,0.0013123359580052493
TRIG3,2,751,Photon,1E15,0.0006561679790026247
TRIG2,47,219,Iron,3.16E15,0.030183727034120734
TRIG1,119,21,Photon,3.16E15,0.0774278215223097
TRIG2,153,134,Proton,3.16E15,0.09973753280839895
TRIG2,2,126,Oxygen,3.16E14,0.0006561679790026247
TRIG1,12,591,Proton,3.16E14,0.007217847769028871
TRIG1,21,21,Carbon,3.16E15,0.013123359580052493
TRIG3,1,286,Proton,3.16E15,0.0
TRIG1,7,472,Proton,3.16E14,0.003937007874015748
TRIG1,1,92,Proton,1E15,0.0
TRIG1,18,378,Photon,1E15,0.01115485564304462
TRIG3,17,984,Proton,3.16E14,0.010498687664041995
TRIG2,8,882,Iron,1E15,0.004593175853018373
TRIG1,2,207,Oxygen,1E15,0.0006561679790026247
TRIG3,189,98,Photon,3.16E15,0.12335958005249344
TRIG2,2,502,Proton,3.16E14,0.0006561679790026247
TRIG2,3,32,Oxygen,3.16E14,0.0013123359580052493
TRIG1,39,153,Photon,1E15,0.024934383202099737
TRIG1,1,880,Photon,1E15,0.0
TRIG1,6,186,Proton,1E14,0.0032808398950131233
TRIG3,26,827,Proton,1E15,0.016404199475065617
TRIG3,141,298,Photon,3.16E15,0.09186351706036745
TRIG1,43,308,Oxygen,1E15,0.027559055118110236
TRIG1,89,934,Photon,1E15,0.05774278215223097
TRIG1,49,299,Iron,3.16E15,0.031496062992125984
TRIG1,10,290,Proton,3.16E15,0.005905511811023622
TRIG3,81,129,Proton,1E15,0.05249343832020997
TRIG3,6,7,Carbon,3.16E14,0.0032808398950131233
TRIG2,13,70,Photon,3.16E14,0.007874015748031496
TRIG3,44,192,Iron,3.16E15,0.02821522309711286
TRIG2,22,53,Oxygen,1E15,0.013779527559055118
TRIG1,4,33,Nitrogen,1E15,0.001968503937007874
TRIG3,31,619,Photon,1E15,0.01968503937007874
TRIG2,18,387,Proton,1E14,0.01115485564304462
TRIG1,26,170,Proton,3.16E15,0.016404199475065617
TRIG3,6,569,Photon,1E15,0.0032808398950131233
TRIG1,16,258,Proton,3.16E15,0.00984251968503937
TRIG1,93,31,Nitrogen,3.16E15,0.06036745406824147
TRIG1,8,351,Proton,1E15,0.004593175853018373
TRIG1,33,234,Photon,1E15,0.02099737532808399
TRIG3,4,5,Proton,3.16E14,0.001968503937007874
TRIG3,1,323,Carbon,3.16E14,0.0
TRIG1,2,722,Photon,3.16E14,0.0006561679790026247
TRIG1,14,9,Iron,1E15,0.00853018372703412
TRIG1,224,24,Photon,3.16E15,0.1463254593175853
TRIG1,12,863,Iron,1E15,0.007217847769028871
TRIG2,36,31,Proton,3.16E15,0.022965879265091863
TRIG3,4,549,Proton,1E15,0.001968503937007874
TRIG3,295,310,Proton,1E15,0.19291338582677164
TRIG2,11,212,Proton,1E15,0.006561679790026247
TRIG2,10,889,Photon,1E15,0.005905511811023622
TRIG3,44,108,Carbon,1E15,0.02821522309711286
TRIG3,8,184,Proton,1E15,0.004593175853018373
TRIG2,2,884,Photon,3.16E14,0.0006561679790026247
TRIG1,1,455,Proton,1E15,0.0
TRIG2,7,5,Iron,3.16E15,0.003937007874015748
TRIG2,16,684,Photon,1E15,0.00984251968503937
TRIG1,36,65,Photon,1E15,0.022965879265091863
TRIG1,7,311,Carbon,1E15,0.003937007874015748
TRIG3,17,448,Photon,1E15,0.010498687664041995
TRIG2,33,88,Iron,3.16E15,0.02099737532808399
TRIG2,5,432,Proton,1E14,0.0026246719160104987
TRIG2,1,335,Proton,3.16E14,0.0
TRIG2,2,916,Photon,1E14,0.0006561679790026247
TRIG1,5,120,Carbon,1E15,0.0026246719160104987
TRIG3,11,470,Photon,3.16E14,0.006561679790026247
TRIG3,16,804,Proton,1E15,0.00984251968503937
TRIG3,27,160,Oxygen,1E15,0.01706036745406824
TRIG1,3,303,Carbon,3.16E14,0.0013123359580052493
TRIG1,35,481,Photon,1E15,0.02230971128608924
TRIG3,3,372,Carbon,1E14,0.0013123359580052493
TRIG3,3,602,Proton,1E15,0.0013123359580052493
TRIG1,7,760,Photon,1E15,0.003937007874015748
TRIG3,6,491,Proton,1E15,0.0032808398950131233
TRIG1,3,295,Oxygen,1E14,0.0013123359580052493
TRIG1,8,894,Proton,3.16E14,0.004593175853018373
TRIG1,8,427,Iron,1E15,0.004593175853018373
TRIG2,2,901,Iron,1E15,0.0006561679790026247
TRIG2,3,957,Photon,1E14,0.0013123359580052493
TRIG1,1,664,Photon,3.16E14,0.0
TRIG3,5,709,Iron,1E15,0.0026246719160104987
TRIG2,1,371,Proton,1E15,0.0
TRIG3,2,183,Proton,3.16E15,0.0006561679790026247
TRIG1,74,743,Proton,3.16E14,0.047900262467191604
TRIG3,3,431,Iron,1E15,0.0013123359580052493
TRIG1,1,280,Iron,1E15,0.0
TRIG1,87,945,Proton,1E15,0.05643044619422572
TRIG1,19,238,Oxygen,1E15,0.011811023622047244
TRIG2,111,16,Nitrogen,3.16E15,0.0721784776902887
TRIG2,19,425,Photon,1E15,0.011811023622047244
TRIG2,80,173,Iron,3.16E15,0.051837270341207345
TRIG3,7,62,Nitrogen,3.16E15,0.003937007874015748
TRIG3,35,65,Proton,3.16E14,0.02230971128608924
TRIG1,16,11,Nitrogen,3.16E15,0.00984251968503937
TRIG1,4,163,Proton,1E15,0.001968503937007874
TRIG1,1,441,Proton,1E14,0.0
TRIG2,19,160,Oxygen,3.16E14,0.011811023622047244
